splicing_case	sample_id	control_id	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
SE	BS_X9EGD530	NA	ENSG00000013441.17	CLK1	chr2	-	200861701	200861862	NA	NA	NA	NA	NA	NA	200859679	200861466	200864563	200864656	NA	NA	NA	NA	NA	NA	488	0	NA	NA	300	150	NA	NA	1	NA	NA
RI	BS_5YJEPPTP	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857717	200857884	NA	NA	NA	NA	NA	NA	16	53	NA	NA	300	150	NA	NA	0.131	NA	NA
RI	BS_5YJEPPTP	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200859679	200861466	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	53	32	NA	NA	300	150	NA	NA	0.45299999999999996	NA	NA
SE	BS_5YJEPPTP	NA	ENSG00000013441.17	CLK1	chr2	-	200855003	200855086	NA	NA	NA	NA	NA	NA	200854615	200854695	200856681	200856811	NA	NA	NA	NA	NA	NA	124	0	NA	NA	233	150	NA	NA	1	NA	NA
SE	BS_5YJEPPTP	NA	ENSG00000013441.17	CLK1	chr2	-	200860124	200860215	NA	NA	NA	NA	NA	NA	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	133	32	NA	NA	241	150	NA	NA	0.721	NA	NA
SE	BS_5YJEPPTP	NA	ENSG00000013441.17	CLK1	chr2	-	200861701	200861862	NA	NA	NA	NA	NA	NA	200859679	200861466	200864563	200864656	NA	NA	NA	NA	NA	NA	262	0	NA	NA	300	150	NA	NA	1	NA	NA
RI	BS_K5802F84	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857717	200857884	NA	NA	NA	NA	NA	NA	70	279	NA	NA	300	150	NA	NA	0.111	NA	NA
RI	BS_K5802F84	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200859679	200861466	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	421	32	NA	NA	300	150	NA	NA	0.868	NA	NA
SE	BS_K5802F84	NA	ENSG00000013441.17	CLK1	chr2	-	200855003	200855086	NA	NA	NA	NA	NA	NA	200854615	200854695	200856681	200856811	NA	NA	NA	NA	NA	NA	684	0	NA	NA	233	150	NA	NA	1	NA	NA
SE	BS_K5802F84	NA	ENSG00000013441.17	CLK1	chr2	-	200860124	200860215	NA	NA	NA	NA	NA	NA	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	161	32	NA	NA	241	150	NA	NA	0.758	NA	NA
SE	BS_K5802F84	NA	ENSG00000013441.17	CLK1	chr2	-	200861701	200861862	NA	NA	NA	NA	NA	NA	200859679	200861466	200864563	200864656	NA	NA	NA	NA	NA	NA	1000	3	NA	NA	300	150	NA	NA	0.9940000000000001	NA	NA
RI	BS_QTSXW7DA	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857717	200857884	NA	NA	NA	NA	NA	NA	8	32	NA	NA	300	150	NA	NA	0.111	NA	NA
RI	BS_QTSXW7DA	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200859679	200861466	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	99	18	NA	NA	300	150	NA	NA	0.733	NA	NA
SE	BS_QTSXW7DA	NA	ENSG00000013441.17	CLK1	chr2	-	200855003	200855086	NA	NA	NA	NA	NA	NA	200854615	200854695	200856681	200856811	NA	NA	NA	NA	NA	NA	238	0	NA	NA	233	150	NA	NA	1	NA	NA
SE	BS_QTSXW7DA	NA	ENSG00000013441.17	CLK1	chr2	-	200860124	200860215	NA	NA	NA	NA	NA	NA	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	347	18	NA	NA	241	150	NA	NA	0.9229999999999999	NA	NA
SE	BS_QTSXW7DA	NA	ENSG00000013441.17	CLK1	chr2	-	200861701	200861862	NA	NA	NA	NA	NA	NA	200859679	200861466	200864563	200864656	NA	NA	NA	NA	NA	NA	580	0	NA	NA	300	150	NA	NA	1	NA	NA
RI	BS_YEQVW4ND	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857717	200857884	NA	NA	NA	NA	NA	NA	14	143	NA	NA	300	150	NA	NA	0.047	NA	NA
RI	BS_YEQVW4ND	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200859679	200861466	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	106	50	NA	NA	300	150	NA	NA	0.515	NA	NA
SE	BS_YEQVW4ND	NA	ENSG00000013441.17	CLK1	chr2	-	200855003	200855086	NA	NA	NA	NA	NA	NA	200854615	200854695	200856681	200856811	NA	NA	NA	NA	NA	NA	237	0	NA	NA	233	150	NA	NA	1	NA	NA
SE	BS_YEQVW4ND	NA	ENSG00000013441.17	CLK1	chr2	-	200860124	200860215	NA	NA	NA	NA	NA	NA	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	202	50	NA	NA	241	150	NA	NA	0.715	NA	NA
SE	BS_YEQVW4ND	NA	ENSG00000013441.17	CLK1	chr2	-	200861701	200861862	NA	NA	NA	NA	NA	NA	200859679	200861466	200864563	200864656	NA	NA	NA	NA	NA	NA	321	0	NA	NA	300	150	NA	NA	1	NA	NA
RI	BS_8Q77HZ4R	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857717	200857884	NA	NA	NA	NA	NA	NA	18	87	NA	NA	300	150	NA	NA	0.094	NA	NA
RI	BS_8Q77HZ4R	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200859679	200861466	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	94	16	NA	NA	300	150	NA	NA	0.746	NA	NA
SE	BS_8Q77HZ4R	NA	ENSG00000013441.17	CLK1	chr2	-	200855003	200855086	NA	NA	NA	NA	NA	NA	200854615	200854695	200856681	200856811	NA	NA	NA	NA	NA	NA	215	0	NA	NA	233	150	NA	NA	1	NA	NA
SE	BS_8Q77HZ4R	NA	ENSG00000013441.17	CLK1	chr2	-	200860124	200860215	NA	NA	NA	NA	NA	NA	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	165	16	NA	NA	241	150	NA	NA	0.865	NA	NA
SE	BS_8Q77HZ4R	NA	ENSG00000013441.17	CLK1	chr2	-	200861701	200861862	NA	NA	NA	NA	NA	NA	200859679	200861466	200864563	200864656	NA	NA	NA	NA	NA	NA	387	0	NA	NA	300	150	NA	NA	1	NA	NA
RI	BS_P44PE00R	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857717	200857884	NA	NA	NA	NA	NA	NA	10	140	NA	NA	300	150	NA	NA	0.034	NA	NA
RI	BS_P44PE00R	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200859679	200861466	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	45	10	NA	NA	300	150	NA	NA	0.6920000000000001	NA	NA
SE	BS_P44PE00R	NA	ENSG00000013441.17	CLK1	chr2	-	200855003	200855086	NA	NA	NA	NA	NA	NA	200854615	200854695	200856681	200856811	NA	NA	NA	NA	NA	NA	259	0	NA	NA	233	150	NA	NA	1	NA	NA
SE	BS_P44PE00R	NA	ENSG00000013441.17	CLK1	chr2	-	200860124	200860215	NA	NA	NA	NA	NA	NA	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	438	10	NA	NA	241	150	NA	NA	0.965	NA	NA
SE	BS_P44PE00R	NA	ENSG00000013441.17	CLK1	chr2	-	200861701	200861862	NA	NA	NA	NA	NA	NA	200859679	200861466	200864563	200864656	NA	NA	NA	NA	NA	NA	410	0	NA	NA	300	150	NA	NA	1	NA	NA
RI	BS_RGPSEMHC	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857717	200857884	NA	NA	NA	NA	NA	NA	10	44	NA	NA	300	150	NA	NA	0.102	NA	NA
RI	BS_RGPSEMHC	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200859679	200861466	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	44	15	NA	NA	300	150	NA	NA	0.595	NA	NA
SE	BS_RGPSEMHC	NA	ENSG00000013441.17	CLK1	chr2	-	200855003	200855086	NA	NA	NA	NA	NA	NA	200854615	200854695	200856681	200856811	NA	NA	NA	NA	NA	NA	141	0	NA	NA	233	150	NA	NA	1	NA	NA
SE	BS_RGPSEMHC	NA	ENSG00000013441.17	CLK1	chr2	-	200860124	200860215	NA	NA	NA	NA	NA	NA	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	19	15	NA	NA	241	150	NA	NA	0.441	NA	NA
SE	BS_RGPSEMHC	NA	ENSG00000013441.17	CLK1	chr2	-	200861701	200861862	NA	NA	NA	NA	NA	NA	200859679	200861466	200864563	200864656	NA	NA	NA	NA	NA	NA	126	2	NA	NA	300	150	NA	NA	0.9690000000000001	NA	NA
RI	BS_SDZY6RZ3	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857717	200857884	NA	NA	NA	NA	NA	NA	30	146	NA	NA	300	150	NA	NA	0.09300000000000001	NA	NA
RI	BS_SDZY6RZ3	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200859679	200861466	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	121	63	NA	NA	300	150	NA	NA	0.49	NA	NA
SE	BS_SDZY6RZ3	NA	ENSG00000013441.17	CLK1	chr2	-	200855003	200855086	NA	NA	NA	NA	NA	NA	200854615	200854695	200856681	200856811	NA	NA	NA	NA	NA	NA	287	0	NA	NA	233	150	NA	NA	1	NA	NA
SE	BS_SDZY6RZ3	NA	ENSG00000013441.17	CLK1	chr2	-	200860124	200860215	NA	NA	NA	NA	NA	NA	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	277	63	NA	NA	241	150	NA	NA	0.732	NA	NA
SE	BS_SDZY6RZ3	NA	ENSG00000013441.17	CLK1	chr2	-	200861701	200861862	NA	NA	NA	NA	NA	NA	200859679	200861466	200864563	200864656	NA	NA	NA	NA	NA	NA	475	1	NA	NA	300	150	NA	NA	0.996	NA	NA
A3SS	BS_A14Z8BBK	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857972	200858089	486	2	NA	NA	300	150	NA	NA	0.992	NA	NA
A5SS	BS_A14Z8BBK	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	200856890	200857884	200857717	200857884	200856681	200856811	424	1	NA	NA	300	150	NA	NA	0.995	NA	NA
MXE	BS_A14Z8BBK	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	200856890	200856985	200857717	200857884	NA	NA	200856681	200856811	200857972	200858089	NA	NA	NA	NA	NA	NA	452	307	NA	NA	300	245	NA	NA	0.546	NA	NA
RI	BS_A14Z8BBK	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857717	200857884	NA	NA	NA	NA	NA	NA	56	273	NA	NA	300	150	NA	NA	0.09300000000000001	NA	NA
RI	BS_A14Z8BBK	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200859679	200861466	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	211	47	NA	NA	300	150	NA	NA	0.6920000000000001	NA	NA
SE	BS_A14Z8BBK	NA	ENSG00000013441.17	CLK1	chr2	-	200855003	200855086	NA	NA	NA	NA	NA	NA	200854615	200854695	200856681	200856811	NA	NA	NA	NA	NA	NA	515	0	NA	NA	233	150	NA	NA	1	NA	NA
SE	BS_A14Z8BBK	NA	ENSG00000013441.17	CLK1	chr2	-	200856890	200856985	NA	NA	NA	NA	NA	NA	200856681	200856811	200857717	200857884	NA	NA	NA	NA	NA	NA	578	1	NA	NA	245	150	NA	NA	0.997	NA	NA
SE	BS_A14Z8BBK	NA	ENSG00000013441.17	CLK1	chr2	-	200857717	200857884	NA	NA	NA	NA	NA	NA	200856890	200856985	200857972	200858089	NA	NA	NA	NA	NA	NA	724	2	NA	NA	300	150	NA	NA	0.995	NA	NA
SE	BS_A14Z8BBK	NA	ENSG00000013441.17	CLK1	chr2	-	200860124	200860215	NA	NA	NA	NA	NA	NA	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	482	47	NA	NA	241	150	NA	NA	0.865	NA	NA
SE	BS_A14Z8BBK	NA	ENSG00000013441.17	CLK1	chr2	-	200861701	200861862	NA	NA	NA	NA	NA	NA	200859679	200861466	200864563	200864656	NA	NA	NA	NA	NA	NA	702	2	NA	NA	300	150	NA	NA	0.9940000000000001	NA	NA
RI	BS_SAA624A4	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857717	200857884	NA	NA	NA	NA	NA	NA	0	15	NA	NA	300	150	NA	NA	0	NA	NA
RI	BS_SAA624A4	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200859679	200861466	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	21	0	NA	NA	300	150	NA	NA	1	NA	NA
SE	BS_SAA624A4	NA	ENSG00000013441.17	CLK1	chr2	-	200855003	200855086	NA	NA	NA	NA	NA	NA	200854615	200854695	200856681	200856811	NA	NA	NA	NA	NA	NA	65	0	NA	NA	233	150	NA	NA	1	NA	NA
SE	BS_SAA624A4	NA	ENSG00000013441.17	CLK1	chr2	-	200860124	200860215	NA	NA	NA	NA	NA	NA	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	58	0	NA	NA	241	150	NA	NA	1	NA	NA
SE	BS_SAA624A4	NA	ENSG00000013441.17	CLK1	chr2	-	200861701	200861862	NA	NA	NA	NA	NA	NA	200859679	200861466	200864563	200864656	NA	NA	NA	NA	NA	NA	268	0	NA	NA	300	150	NA	NA	1	NA	NA
A3SS	BS_ERJAJ0KA	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857972	200858089	426	1	NA	NA	300	150	NA	NA	0.995	NA	NA
RI	BS_ERJAJ0KA	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857717	200857884	NA	NA	NA	NA	NA	NA	41	176	NA	NA	300	150	NA	NA	0.10400000000000001	NA	NA
RI	BS_ERJAJ0KA	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200859679	200861466	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	336	22	NA	NA	300	150	NA	NA	0.884	NA	NA
SE	BS_ERJAJ0KA	NA	ENSG00000013441.17	CLK1	chr2	-	200855003	200855086	NA	NA	NA	NA	NA	NA	200854615	200854695	200856681	200856811	NA	NA	NA	NA	NA	NA	514	0	NA	NA	233	150	NA	NA	1	NA	NA
SE	BS_ERJAJ0KA	NA	ENSG00000013441.17	CLK1	chr2	-	200857717	200857884	NA	NA	NA	NA	NA	NA	200856890	200856985	200857972	200858089	NA	NA	NA	NA	NA	NA	570	1	NA	NA	300	150	NA	NA	0.997	NA	NA
SE	BS_ERJAJ0KA	NA	ENSG00000013441.17	CLK1	chr2	-	200860124	200860215	NA	NA	NA	NA	NA	NA	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	205	22	NA	NA	241	150	NA	NA	0.853	NA	NA
SE	BS_ERJAJ0KA	NA	ENSG00000013441.17	CLK1	chr2	-	200861701	200861862	NA	NA	NA	NA	NA	NA	200859679	200861466	200864563	200864656	NA	NA	NA	NA	NA	NA	963	2	NA	NA	300	150	NA	NA	0.996	NA	NA
RI	BS_TAHV8N04	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857717	200857884	NA	NA	NA	NA	NA	NA	52	112	NA	NA	300	150	NA	NA	0.188	NA	NA
RI	BS_TAHV8N04	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200859679	200861466	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	334	289	NA	NA	300	150	NA	NA	0.366	NA	NA
SE	BS_TAHV8N04	NA	ENSG00000013441.17	CLK1	chr2	-	200855003	200855086	NA	NA	NA	NA	NA	NA	200854615	200854695	200856681	200856811	NA	NA	NA	NA	NA	NA	1178	0	NA	NA	233	150	NA	NA	1	NA	NA
SE	BS_TAHV8N04	NA	ENSG00000013441.17	CLK1	chr2	-	200860124	200860215	NA	NA	NA	NA	NA	NA	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	506	289	NA	NA	241	150	NA	NA	0.521	NA	NA
SE	BS_TAHV8N04	NA	ENSG00000013441.17	CLK1	chr2	-	200861701	200861862	NA	NA	NA	NA	NA	NA	200859679	200861466	200864563	200864656	NA	NA	NA	NA	NA	NA	1989	18	NA	NA	300	150	NA	NA	0.982	NA	NA
RI	BS_9HA238XS	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857717	200857884	NA	NA	NA	NA	NA	NA	19	106	NA	NA	300	150	NA	NA	0.08199999999999999	NA	NA
RI	BS_9HA238XS	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200859679	200861466	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	127	16	NA	NA	300	150	NA	NA	0.799	NA	NA
SE	BS_9HA238XS	NA	ENSG00000013441.17	CLK1	chr2	-	200855003	200855086	NA	NA	NA	NA	NA	NA	200854615	200854695	200856681	200856811	NA	NA	NA	NA	NA	NA	224	0	NA	NA	233	150	NA	NA	1	NA	NA
SE	BS_9HA238XS	NA	ENSG00000013441.17	CLK1	chr2	-	200860124	200860215	NA	NA	NA	NA	NA	NA	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	167	16	NA	NA	241	150	NA	NA	0.867	NA	NA
SE	BS_9HA238XS	NA	ENSG00000013441.17	CLK1	chr2	-	200861701	200861862	NA	NA	NA	NA	NA	NA	200859679	200861466	200864563	200864656	NA	NA	NA	NA	NA	NA	439	2	NA	NA	300	150	NA	NA	0.991	NA	NA
A3SS	BS_Q9V7A95C	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857972	200858089	296	10	NA	NA	300	150	NA	NA	0.937	NA	NA
RI	BS_Q9V7A95C	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857717	200857884	NA	NA	NA	NA	NA	NA	40	72	NA	NA	300	150	NA	NA	0.217	NA	NA
RI	BS_Q9V7A95C	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200859679	200861466	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	136	50	NA	NA	300	150	NA	NA	0.5760000000000001	NA	NA
SE	BS_Q9V7A95C	NA	ENSG00000013441.17	CLK1	chr2	-	200855003	200855086	NA	NA	NA	NA	NA	NA	200854615	200854695	200856681	200856811	NA	NA	NA	NA	NA	NA	272	0	NA	NA	233	150	NA	NA	1	NA	NA
SE	BS_Q9V7A95C	NA	ENSG00000013441.17	CLK1	chr2	-	200857717	200857884	NA	NA	NA	NA	NA	NA	200856890	200856985	200857972	200858089	NA	NA	NA	NA	NA	NA	334	10	NA	NA	300	150	NA	NA	0.9440000000000001	NA	NA
SE	BS_Q9V7A95C	NA	ENSG00000013441.17	CLK1	chr2	-	200860124	200860215	NA	NA	NA	NA	NA	NA	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	197	50	NA	NA	241	150	NA	NA	0.71	NA	NA
SE	BS_Q9V7A95C	NA	ENSG00000013441.17	CLK1	chr2	-	200861701	200861862	NA	NA	NA	NA	NA	NA	200859679	200861466	200864563	200864656	NA	NA	NA	NA	NA	NA	551	2	NA	NA	300	150	NA	NA	0.993	NA	NA
RI	BS_Q5WZYWCT	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857717	200857884	NA	NA	NA	NA	NA	NA	56	109	NA	NA	300	150	NA	NA	0.204	NA	NA
RI	BS_Q5WZYWCT	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200859679	200861466	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	104	18	NA	NA	300	150	NA	NA	0.743	NA	NA
SE	BS_Q5WZYWCT	NA	ENSG00000013441.17	CLK1	chr2	-	200855003	200855086	NA	NA	NA	NA	NA	NA	200854615	200854695	200856681	200856811	NA	NA	NA	NA	NA	NA	839	0	NA	NA	233	150	NA	NA	1	NA	NA
SE	BS_Q5WZYWCT	NA	ENSG00000013441.17	CLK1	chr2	-	200860124	200860215	NA	NA	NA	NA	NA	NA	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	1620	18	NA	NA	241	150	NA	NA	0.982	NA	NA
SE	BS_Q5WZYWCT	NA	ENSG00000013441.17	CLK1	chr2	-	200861701	200861862	NA	NA	NA	NA	NA	NA	200859679	200861466	200864563	200864656	NA	NA	NA	NA	NA	NA	1468	3	NA	NA	300	150	NA	NA	0.996	NA	NA
A3SS	BS_4D9DD103	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857972	200858089	252	9	NA	NA	300	150	NA	NA	0.9329999999999999	NA	NA
RI	BS_4D9DD103	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857717	200857884	NA	NA	NA	NA	NA	NA	42	84	NA	NA	300	150	NA	NA	0.2	NA	NA
RI	BS_4D9DD103	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200859679	200861466	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	145	62	NA	NA	300	150	NA	NA	0.539	NA	NA
SE	BS_4D9DD103	NA	ENSG00000013441.17	CLK1	chr2	-	200855003	200855086	NA	NA	NA	NA	NA	NA	200854615	200854695	200856681	200856811	NA	NA	NA	NA	NA	NA	317	0	NA	NA	233	150	NA	NA	1	NA	NA
SE	BS_4D9DD103	NA	ENSG00000013441.17	CLK1	chr2	-	200857717	200857884	NA	NA	NA	NA	NA	NA	200856890	200856985	200857972	200858089	NA	NA	NA	NA	NA	NA	299	9	NA	NA	300	150	NA	NA	0.943	NA	NA
SE	BS_4D9DD103	NA	ENSG00000013441.17	CLK1	chr2	-	200860124	200860215	NA	NA	NA	NA	NA	NA	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	109	62	NA	NA	241	150	NA	NA	0.522	NA	NA
SE	BS_4D9DD103	NA	ENSG00000013441.17	CLK1	chr2	-	200861701	200861862	NA	NA	NA	NA	NA	NA	200859679	200861466	200864563	200864656	NA	NA	NA	NA	NA	NA	685	0	NA	NA	300	150	NA	NA	1	NA	NA
A3SS	BS_VNWKNRY4	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857972	200858089	310	6	NA	NA	300	150	NA	NA	0.963	NA	NA
MXE	BS_VNWKNRY4	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	200854615	200854695	200855003	200855086	NA	NA	200853902	200853993	200856681	200856811	NA	NA	NA	NA	NA	NA	125	133	NA	NA	233	230	NA	NA	0.48100000000000004	NA	NA
RI	BS_VNWKNRY4	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200856890	200857884	200856890	200856985	200857717	200857884	NA	NA	NA	NA	NA	NA	24	144	NA	NA	300	150	NA	NA	0.077	NA	NA
RI	BS_VNWKNRY4	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	200859679	200861466	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	91	45	NA	NA	300	150	NA	NA	0.503	NA	NA
SE	BS_VNWKNRY4	NA	ENSG00000013441.17	CLK1	chr2	-	200854615	200854695	NA	NA	NA	NA	NA	NA	200853902	200853993	200855003	200855086	NA	NA	NA	NA	NA	NA	392	1	NA	NA	230	150	NA	NA	0.996	NA	NA
SE	BS_VNWKNRY4	NA	ENSG00000013441.17	CLK1	chr2	-	200855003	200855086	NA	NA	NA	NA	NA	NA	200854615	200854695	200856681	200856811	NA	NA	NA	NA	NA	NA	382	0	NA	NA	233	150	NA	NA	1	NA	NA
SE	BS_VNWKNRY4	NA	ENSG00000013441.17	CLK1	chr2	-	200857717	200857884	NA	NA	NA	NA	NA	NA	200856890	200856985	200857972	200858089	NA	NA	NA	NA	NA	NA	436	6	NA	NA	300	150	NA	NA	0.973	NA	NA
SE	BS_VNWKNRY4	NA	ENSG00000013441.17	CLK1	chr2	-	200860124	200860215	NA	NA	NA	NA	NA	NA	200859679	200859746	200861237	200861466	NA	NA	NA	NA	NA	NA	347	45	NA	NA	241	150	NA	NA	0.828	NA	NA
SE	BS_VNWKNRY4	NA	ENSG00000013441.17	CLK1	chr2	-	200861701	200861862	NA	NA	NA	NA	NA	NA	200859679	200861466	200864563	200864656	NA	NA	NA	NA	NA	NA	568	7	NA	NA	300	150	NA	NA	0.976	NA	NA
MXE	BS_6G6C7VPX	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	200854615	200854695	200855003	200855086	NA	NA	200853902	200853993	200856681	200856811	NA	NA	NA	NA	NA	NA	106	138	NA	NA	233	230	NA	NA	0.431	NA	NA
A5SS	BS_P0QF87WC	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	200856890	200857884	200857717	200857884	200854615	200854695	49	2	NA	NA	300	150	NA	NA	0.925	NA	NA
A5SS	BS_P0QF87WC	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	200856890	200857884	200857717	200857884	200856681	200856811	590	1	NA	NA	300	150	NA	NA	0.997	NA	NA
MXE	BS_P0QF87WC	NA	ENSG00000013441.17	CLK1	chr2	-	NA	NA	200854615	200854695	200855003	200855086	NA	NA	200853902	200853993	200856681	200856811	NA	NA	NA	NA	NA	NA	336	347	NA	NA	233	230	NA	NA	0.489	NA	NA
