SpliceID	Histology
MORF4L1:78840552-78840675_78810486-78811041_78878212-78878259_inclusion	Medulloblastoma
PWWP2A:160089506-160089610_160077843-160078168_160093100-160093180_inclusion	Medulloblastoma
KCNQ5:73132144-73132164_73124485-73124512_73133420-73133641_inclusion	Medulloblastoma
ITM2B:48254900-48254970_48253874-48253936_48256176-48256383_inclusion	Medulloblastoma
ZNF559-ZNF177:9330115-9330189_9324711-9324780_9376315-9376423_inclusion	Medulloblastoma
ZNF204P:27367517-27367612_27363178-27363302_27370135-27370224_inclusion	Medulloblastoma
NRG1:32554944-32555057_32548589-32548826_32595827-32596005_inclusion	Medulloblastoma
MFF:227330626-227330846_227325258-227325427_227332418-227332588_inclusion	Medulloblastoma
RAB18:27531529-27531615_27526827-27526889_27532506-27532579_inclusion	Medulloblastoma
CCDC15:124991461-124991583_124987126-124988134_124992579-124992687_inclusion	Medulloblastoma
CANT1:79008063-79008171_78997839-78997963_79009663-79009793_inclusion	Medulloblastoma
LINC01606:57226491-57226625_57222594-57222696_57229544-57229593_inclusion	Medulloblastoma
ENSG00000243554:97970134-97970227_97969769-97969845_97972134-97972254_inclusion	Medulloblastoma
ATP2A1:28892315-28892659_28888896-28888953_28894154-28894219_inclusion	Medulloblastoma
ZNF444:56142276-56142386_56140950-56141179_56146246-56146420_inclusion	Medulloblastoma
RBM33:155707294-155707380_155706859-155707068_155711172-155711455_inclusion	Medulloblastoma
LRRC23:6912730-6913027_6907314-6907445_6913890-6914194_inclusion	Medulloblastoma
POR:75946772-75947244_75915163-75915179_75953988-75954180_inclusion	Medulloblastoma
RBM14:66620846-66620938_66619044-66619504_66624213-66624222_inclusion	Medulloblastoma
KCNK7:65593310-65593383_65592854-65593210_65593475-65593519_inclusion	Medulloblastoma
FIRRE:131711651-131711720_131691542-131692636_131749305-131749458_inclusion	Medulloblastoma
ENSG00000214135:197624472-197624720_197624111-197624197_197627571-197627846_inclusion	Medulloblastoma
ZFPM2:105796769-105796906_105788717-105788924_105798723-105798948_inclusion	Medulloblastoma
ENSG00000267248:60128956-60129090_60126477-60126865_60134755-60135525_inclusion	Medulloblastoma
LHX1-DT:36909456-36909571_36907062-36907539_36933203-36933243_inclusion	Medulloblastoma
ATP2A1:28892315-28892431_28888896-28888953_28894154-28894219_inclusion	Medulloblastoma
KRT42P:41627080-41627762_41626789-41626839_41627886-41628106_inclusion	Medulloblastoma
SAE1:47180146-47180303_47169817-47169923_47203670-47203740_inclusion	Medulloblastoma
SNHG14:25112215-25112336_25111764-25111894_25115298-25115656_inclusion	Medulloblastoma
SETD9:56911042-56911111_56910086-56910394_56913010-56913134_inclusion	Medulloblastoma
CERKL:181617255-181617421_181603862-181604079_181656979-181657116_inclusion	Medulloblastoma
RNF34:121417504-121417911_121400117-121400218_121423385-121423517_inclusion	Medulloblastoma
BIN1:127053422-127053445_127051153-127051243_127057472-127057601_inclusion	Medulloblastoma
TRIM9:50982942-50982965_50981799-50982103_50998049-50998188_inclusion	Medulloblastoma
PTPRN2-AS1:157855927-157856130_157854528-157854875_157862544-157863011_inclusion	Medulloblastoma
MTO1:73498911-73499057_73492233-73492352_73500573-73501131_inclusion	Medulloblastoma
CNTN1:40763096-40763198_40692461-40692592_40895949-40896109_inclusion	Medulloblastoma
IQCH:67263122-67263216_67261271-67261394_67344062-67344191_inclusion	Medulloblastoma
PLEKHA6:204255626-204255679_204250545-204250614_204257352-204257869_inclusion	Medulloblastoma
COPS3:17261600-17261692_17254886-17254945_17261965-17262106_inclusion	Medulloblastoma
ATP1B3:141916376-141916440_141915969-141916020_141921976-141922063_inclusion	Medulloblastoma
ENSG00000229180:66578529-66578727_66576754-66576932_66588511-66588580_inclusion	Medulloblastoma
TUT4:52534987-52535122_52526019-52526373_52552930-52553085_inclusion	Medulloblastoma
INO80C:35489332-35489385_35480452-35480563_35497718-35497935_inclusion	Medulloblastoma
HEMK1:50577826-50577875_50577508-50577573_50579843-50579939_inclusion	Medulloblastoma
GRM2:51713964-51714121_51712472-51713310_51715061-51716137_inclusion	Medulloblastoma
ADAM32:39281136-39281174_39257186-39257343_39283585-39283624_inclusion	Medulloblastoma
PLEKHA6:204255626-204255679_204251530-204251611_204257352-204257869_inclusion	Medulloblastoma
TBCD:82913011-82913149_82911757-82911789_82913339-82914153_inclusion	Medulloblastoma
RIMS2:104015424-104015456_104014505-104014615_104041325-104041358_inclusion	Medulloblastoma
ZFAND6:80073266-80073330_80059713-80059809_80098415-80098578_inclusion	Medulloblastoma
ANKRD49:94497902-94497964_94496603-94497118_94498070-94498214_inclusion	Medulloblastoma
SLC16A1:112929881-112930034_112929091-112929352_112955275-112955994_inclusion	Medulloblastoma
C15orf65:55417698-55417759_55408494-55408786_55418222-55418764_inclusion	Medulloblastoma
KCP:128880386-128880528_128879717-128879829_128880618-128880721_inclusion	Medulloblastoma
DYRK1A:37430269-37430400_37421773-37421866_37456129-37456308_inclusion	Medulloblastoma
ANKMY1:240558304-240558619_240554978-240555055_240560730-240560826_inclusion	Medulloblastoma
DLG2:85111661-85111735_84534569-84534731_85132767-85133123_inclusion	Medulloblastoma
PIGN:62123507-62123544_62114560-62114639_62138242-62138298_inclusion	Medulloblastoma
ZNF226:44167819-44167860_44165756-44165807_44170034-44170095_inclusion	Medulloblastoma
HERC2P2:22576115-22576205_22573974-22574073_22577158-22577332_inclusion	Medulloblastoma
DEAF1:649943-650019_646326-646555_653961-654051_inclusion	Medulloblastoma
POLR2F:37972230-37972310_37967098-37967170_38041067-38041106_inclusion	Medulloblastoma
TSC1:132931209-132931427_132928766-132928952_132935032-132935095_inclusion	Medulloblastoma
MYT1L:2305939-2306155_2303482-2304016_2330966-2331260_inclusion	Medulloblastoma
MTUS1:17691305-17691364_17684327-17684542_17692141-17692226_inclusion	Medulloblastoma
ENO1:8870825-8870883_8870451-8870510_8871890-8871986_inclusion	Medulloblastoma
FANCL:58194229-58194273_58165723-58165874_58198578-58198662_inclusion	Medulloblastoma
CXXC5:139665580-139665803_139648711-139648845_139679846-139679940_inclusion	Medulloblastoma
GNA12:2814312-2814389_2794927-2795143_2843852-2844308_inclusion	Medulloblastoma
TBCD:82905936-82906053_82893546-82893632_82911757-82911789_inclusion	Medulloblastoma
ITFG1-AS1:47153632-47153796_47144443-47144494_47157554-47157604_inclusion	Medulloblastoma
ING5:241719483-241719612_241711977-241712071_241722938-241723074_inclusion	Medulloblastoma
LAMTOR4:100152716-100152757_100149498-100149565_100153399-100153517_inclusion	Medulloblastoma
ENSG00000284116:39990510-39990582_39983792-39984410_40106357-40106611_inclusion	Medulloblastoma
PKM:72203022-72203188_72202532-72202620_72206727-72206880_inclusion	Medulloblastoma
PRKACB:84175033-84175056_84144321-84144548_84179176-84179238_inclusion	Medulloblastoma
CCND3:41940952-41941161_41940493-41940585_41941451-41941808_inclusion	Medulloblastoma
EXT2:44104617-44104783_44095664-44095852_44107682-44108248_inclusion	Medulloblastoma
CCDC136:128810139-128810366_128805760-128805901_128817757-128817864_inclusion	Medulloblastoma
OCRL:129555675-129555743_129554393-129554446_129557324-129557435_inclusion	Medulloblastoma
CBFB:67093398-67093629_67082212-67082308_67098709-67099391_inclusion	Medulloblastoma
NLGN1:173605534-173605593_173604278-173605091_173807679-173807832_inclusion	Medulloblastoma
MAPK10:86175987-86176079_86159458-86159467_86194335-86194407_inclusion	Medulloblastoma
PPP3CB:73448664-73448690_73446491-73446573_73454411-73454489_inclusion	Medulloblastoma
INO80E:30003436-30003526_30001413-30001530_30005220-30005790_inclusion	Medulloblastoma
LINC00662:27778711-27779043_27771663-27771989_27792999-27793232_inclusion	Medulloblastoma
VEZT:95224180-95224236_95218260-95218345_95251939-95252071_inclusion	Medulloblastoma
FAM167A:11446403-11446621_11444137-11444808_11466625-11466735_inclusion	Medulloblastoma
TRRAP:98945930-98945950_98942948-98943017_98948220-98948340_inclusion	Medulloblastoma
ENSG00000183889:16337397-16337526_16336024-16336137_16340305-16340434_inclusion	Medulloblastoma
RELN:103473803-103473912_103471790-103472908_103478388-103478524_inclusion	Medulloblastoma
TTC29:146944097-146944350_146939816-146939901_146945030-146945077_inclusion	Medulloblastoma
HFM1:91316391-91316476_91316100-91316184_91319077-91319209_inclusion	Medulloblastoma
PAX5:36930888-36930944_36923354-36923484_36966548-36966724_inclusion	Medulloblastoma
ACRV1:125676359-125676478_125671521-125672717_125677796-125678018_inclusion	Medulloblastoma
LINC00944:126770193-126770254_126747930-126748127_126772078-126772192_inclusion	Medulloblastoma
TBL1XR1:177091151-177091180_177079886-177079945_177098465-177098541_inclusion	Medulloblastoma
TBL1XR1:177091151-177091180_177053791-177053918_177098465-177098541_inclusion	Medulloblastoma
KCNMA1:77001407-77001580_76974486-76974573_77011966-77012043_inclusion	Medulloblastoma
ZNF18:11995558-11995679_11992442-11992911_11997430-11997475_inclusion	Medulloblastoma
LINC01508:90385016-90385583_90383519-90383721_90433430-90433505_inclusion	Medulloblastoma
GINS1:25417104-25417202_25407672-25407895_25425210-25425327_inclusion	Medulloblastoma
HOTAIR:53964231-53964283_53962307-53964124_53965963-53966059_inclusion	Medulloblastoma
NT5C2:103197765-103197857_103174857-103174982_103277153-103277274_inclusion	Medulloblastoma
ZRANB2-AS2:71184347-71184571_71091652-71091704_71237129-71237195_inclusion	Medulloblastoma
DLGAP1-AS5:4280730-4280766_4264601-4264901_4293159-4293365_inclusion	Medulloblastoma
SEC24B-AS1:109430580-109430780_109396193-109396279_109431691-109431746_inclusion	Medulloblastoma
GARS1-DT:30521764-30521852_30517205-30517498_30524311-30524380_inclusion	Medulloblastoma
HDAC2:113968634-113968696_113959905-113960018_113970254-113970495_inclusion	Medulloblastoma
TRIP4:64393341-64393476_64387747-64387788_64393945-64394115_inclusion	Medulloblastoma
ARMC3:22961939-22962078_22959398-22959574_22968305-22968489_inclusion	Medulloblastoma
VEGFA:43781956-43782087_43778888-43778918_43784540-43784562_inclusion	Medulloblastoma
CAMSAP3:7607821-7607868_7606475-7606571_7608125-7608264_inclusion	Medulloblastoma
SLC39A8:102324250-102324563_102315667-102315830_102344443-102344915_inclusion	Medulloblastoma
FBXO38-DT:148290921-148290995_148267326-148269004_148378701-148378845_inclusion	Medulloblastoma
SUGT1P4-STRA6LP-CCDC180:97293947-97294110_97290853-97290902_97307735-97307806_inclusion	Medulloblastoma
ADAM23:206605790-206605880_206596050-206596162_206609909-206610000_inclusion	Medulloblastoma
CCDC102B:69010934-69011104_68897218-68897428_69054029-69055189_inclusion	Medulloblastoma
RNF217:124996575-124996655_124963307-124963426_125045210-125045444_inclusion	Medulloblastoma
MAP2K5:67642417-67642497_67630887-67630927_67646230-67646299_inclusion	Medulloblastoma
ADAM15:155061114-155061193_155060762-155060832_155061903-155062117_inclusion	Medulloblastoma
LINC00665:36326997-36327225_36324925-36325764_36330252-36330492_inclusion	Medulloblastoma
LEMD1:205419230-205419352_205384287-205384364_205420454-205420574_inclusion	Medulloblastoma
LINC01231:3186918-3187035_3181588-3181889_3193459-3193594_inclusion	Medulloblastoma
THCAT155:3489929-3490241_3485582-3489602_3491163-3491394_inclusion	Medulloblastoma
HDLBP:241267578-241267708_241266793-241266906_241268476-241268541_inclusion	Medulloblastoma
HDLBP:241267592-241267708_241266793-241266906_241268476-241268541_inclusion	Medulloblastoma
ATF7IP:14420302-14420446_14385315-14385400_14423908-14424183_inclusion	Medulloblastoma
KRBA2:8371309-8371494_8368979-8370386_8375899-8375979_inclusion	Medulloblastoma
KRBA2:8371309-8372081_8368709-8370386_8375899-8376658_inclusion	Medulloblastoma
AGT:230713283-230713369_230709994-230710853_230714085-230714122_inclusion	Medulloblastoma
LAMP1:113309643-113309862_113297238-113297495_113319468-113319656_inclusion	Medulloblastoma
ENSG00000267002:43166980-43167849_43148367-43148783_43170125-43170316_inclusion	Medulloblastoma
CCDC7:32471064-32471230_32462682-32462703_32472480-32472542_inclusion	Medulloblastoma
PTP4A2:31935589-31935659_31919568-31919658_31937986-31938368_inclusion	Medulloblastoma
SERPINB6:2966400-2966590_2959167-2959342_2971532-2972165_inclusion	Medulloblastoma
EFHC1:52428210-52428243_52423945-52424167_52429968-52430063_inclusion	Medulloblastoma
MAN1C1:25775932-25776029_25771656-25771772_25778104-25778324_inclusion	Medulloblastoma
SLC27A2:50198235-50198482_50197499-50197709_50202486-50202645_inclusion	Medulloblastoma
NR2F1-AS1:93500957-93501160_93409366-93411509_93504591-93506495_inclusion	Medulloblastoma
SGIP1:66660513-66660524_66643543-66643719_66670994-66671019_inclusion	Medulloblastoma
ETFDH:158681571-158681614_158672306-158672490_158682194-158682424_inclusion	Medulloblastoma
CHAT:49661254-49661413_49655385-49655448_49662644-49662782_inclusion	Medulloblastoma
NUP54:76134175-76134362_76124648-76124756_76144389-76144473_inclusion	Medulloblastoma
GAK:912030-912174_904636-904779_913606-913668_inclusion	Medulloblastoma
TMBIM6:49743417-49743565_49741956-49742115_49752463-49752549_inclusion	Medulloblastoma
EXD2:69208830-69209082_69191812-69192039_69209423-69209438_inclusion	Medulloblastoma
TP53I11:44940514-44940747_44939165-44939281_44941002-44941077_inclusion	Medulloblastoma
RPH3A:112874785-112874957_112869892-112870039_112875083-112875170_inclusion	Medulloblastoma
ENSG00000283982:23649199-23649336_23648688-23648897_23650996-23651064_inclusion	Medulloblastoma
HACD3:65534349-65534434_65530417-65530718_65535720-65535834_inclusion	Medulloblastoma
NOD1:30463609-30463698_30459900-30460041_30478605-30478742_inclusion	Medulloblastoma
RACGAP1:50018516-50018589_50016630-50016715_50025327-50025463_inclusion	Medulloblastoma
DOCK8:284375-284567_271626-271729_286460-286636_inclusion	Medulloblastoma
NUP54:76145555-76145691_76144389-76144473_76147478-76147640_inclusion	Medulloblastoma
FGF8:101775130-101775216_101774731-101774912_101775739-101775776_inclusion	Medulloblastoma
CRCP:66130744-66130842_66114603-66114970_66145442-66145500_inclusion	Medulloblastoma
BEND7:13500510-13500679_13499777-13500080_13526137-13526221_inclusion	Medulloblastoma
ZNF320:52894126-52894220_52893778-52893927_52897519-52897560_inclusion	Medulloblastoma
LHX1-DT:36909456-36909571_36907062-36907539_36936563-36936670_inclusion	Medulloblastoma
STXBP1:127673348-127673427_127673180-127673261_127675803-127675942_inclusion	Medulloblastoma
FZR1:3520994-3521113_3506362-3506474_3522955-3523058_inclusion	Medulloblastoma
PRMT7:68351390-68352029_68346144-68346280_68352247-68352409_inclusion	Medulloblastoma
ZBTB20:114599251-114599346_114500351-114500391_114624115-114624206_inclusion	Medulloblastoma
NFASC:205001170-205001286_204988632-204988806_205009556-205009688_inclusion	Medulloblastoma
NFASC:205001170-205001286_204997169-204997406_205009556-205009688_inclusion	Medulloblastoma
MRLN:59738998-59739095_59738458-59738562_59753353-59753445_inclusion	Medulloblastoma
SLC16A7:59768126-59768323_59761124-59761202_59771218-59771362_inclusion	Medulloblastoma
TCAM1P:63857385-63857423_63854795-63854871_63859303-63859554_inclusion	Medulloblastoma
CACNA1E:181779443-181779539_181776100-181776228_181781426-181781523_inclusion	Medulloblastoma
TRIM27:28908973-28909088_28903001-28904665_28920011-28920242_inclusion	Medulloblastoma
UPRT:75163132-75163225_75160549-75160671_75167805-75167879_inclusion	Medulloblastoma
FAM228B:24142492-24142746_24139369-24139450_24146929-24147086_inclusion	Medulloblastoma
DOCK8:284375-284567_280790-280905_286460-286636_inclusion	Medulloblastoma
PEX5L:179900670-179900735_179887672-179887784_180036578-180036770_inclusion	Medulloblastoma
EXT2:44103707-44103745_44096224-44096321_44107682-44108248_inclusion	Medulloblastoma
AGBL4:48534890-48534916_48532853-48534293_48539641-48539738_inclusion	Medulloblastoma
TFDP1:113585580-113585677_113585332-113585427_113585773-113585849_inclusion	Medulloblastoma
NLRP11:55798229-55798304_55796079-55796250_55801571-55801739_inclusion	Medulloblastoma
UNC5D:35721455-35721469_35686544-35686709_35722209-35722395_inclusion	Medulloblastoma
FYB1:39208864-39208964_39202955-39202987_39219442-39219563_inclusion	Medulloblastoma
TBC1D19:26614408-26614453_26584083-26584292_26637210-26637285_inclusion	Medulloblastoma
LINC00348:71157579-71157764_71143185-71143236_71167369-71167426_inclusion	Medulloblastoma
NUTM2A-AS1:87324066-87324145_87307956-87308060_87326629-87326672_inclusion	Medulloblastoma
RHBDD1:226837548-226837770_226836055-226836087_226864603-226864856_inclusion	Medulloblastoma
DEPDC5:31861368-31861433_31857444-31857553_31870589-31870744_inclusion	Medulloblastoma
RPGRIP1:21324725-21325070_21321856-21322004_21327622-21327807_inclusion	Medulloblastoma
LINC00348:71145210-71145289_71143185-71143236_71167369-71167426_inclusion	Medulloblastoma
FAM86B1:12186352-12186617_12185375-12185525_12186699-12186833_inclusion	Medulloblastoma
PVALB:36811475-36811524_36800700-36800918_36813645-36813755_inclusion	Medulloblastoma
ROR2:91923765-91923928_91775740-91775818_91948606-91948676_inclusion	Medulloblastoma
CARS2:110707338-110707643_110705520-110705571_110713136-110713535_inclusion	Medulloblastoma
COA8:103581569-103581656_103579370-103579491_103587273-103587364_inclusion	Medulloblastoma
